Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Region,Marketing_Channel,Customer_Tenure_Months,Product_Returnable,High_Return_Risk_Flag,Order_Weekday,Order_Month,Return_Label,Product_Margin,CLV_Estimate,Is_Weekend_Order,Return_Probability
ORD00000112,PROD00000112,USER00000112,2024-05-12,2023-04-06,Clothing,259.57,2,Not as described,Returned,-402.0,55,Female,City90,Credit Card,Next-Day,40.28,East,SEO,6,1,1,Sunday,5,1,219.29,259.57,1,0.5276854139427651
ORD00000113,PROD00000113,USER00000113,2024-03-10,,Clothing,137.72,3,No Return,Not Returned,0.0,45,Male,City8,Debit Card,Standard,1.13,East,Social Media,26,1,1,Sunday,3,0,136.59,895.1799999999998,1,0.48498888955254427
ORD00000114,PROD00000114,USER00000114,2023-01-07,,Electronics,464.67,4,No Return,Not Returned,0.0,54,Male,City26,Gift Card,Standard,19.21,East,SEO,11,1,0,Saturday,1,0,445.46,1703.79,1,0.49028411255509446
ORD00000115,PROD00000115,USER00000115,2024-06-07,2023-06-01,Toys,197.66,4,Not as described,Returned,-372.0,59,Female,City9,Credit Card,Next-Day,42.31,Central,SEO,24,0,0,Friday,6,1,155.35,1581.28,0,0.5347946238742284
ORD00000116,PROD00000116,USER00000116,2023-09-26,2024-07-15,Books,79.9,4,Defective,Returned,293.0,42,Female,City73,PayPal,Express,22.19,South,Referral,29,0,0,Tuesday,9,1,57.71000000000001,772.3666666666667,0,0.5138776360696753
ORD00000117,PROD00000117,USER00000117,2024-02-04,2024-09-17,Electronics,265.23,4,Changed mind,Returned,226.0,57,Male,City89,Credit Card,Next-Day,49.85,East,Referral,3,1,0,Sunday,2,1,215.38,265.23,1,0.5400838238629128
ORD00000118,PROD00000118,USER00000118,2023-12-04,2023-07-01,Books,91.84,2,Not as described,Returned,-156.0,56,Female,City7,Credit Card,Next-Day,31.58,East,Email,52,0,0,Monday,12,1,60.260000000000005,795.9466666666666,0,0.5161231042057411
ORD00000119,PROD00000119,USER00000119,2023-04-13,,Clothing,468.62,2,No Return,Not Returned,0.0,31,Male,City27,Gift Card,Next-Day,46.77,South,Email,10,1,1,Thursday,4,0,421.85,781.0333333333334,0,0.5198807774218702
ORD00000120,PROD00000120,USER00000120,2024-08-08,2024-10-13,Books,245.44,5,Changed mind,Returned,66.0,29,Female,City34,PayPal,Standard,25.44,East,Social Media,60,0,0,Thursday,8,1,220.0,6136.0,0,0.5186040767592336
ORD00000121,PROD00000121,USER00000121,2023-09-06,,Toys,116.2,2,No Return,Not Returned,0.0,37,Male,City69,Gift Card,Next-Day,48.36,West,Email,1,0,0,Wednesday,9,0,67.84,19.366666666666667,0,0.5497389360385143
ORD00000122,PROD00000122,USER00000122,2024-06-12,,Home,400.21,3,No Return,Not Returned,0.0,69,Female,City20,PayPal,Standard,36.32,South,SEO,52,1,1,Wednesday,6,0,363.89,5202.73,0,0.518061544736756
ORD00000123,PROD00000123,USER00000123,2024-07-04,2023-11-02,Electronics,490.8,2,Changed mind,Returned,-245.0,37,Female,City23,Credit Card,Express,43.37,North,Referral,43,1,1,Thursday,7,1,447.43,3517.4,0,0.5147634491885097
ORD00000124,PROD00000124,USER00000124,2023-03-09,,Books,310.14,2,No Return,Not Returned,0.0,54,Male,City65,PayPal,Express,22.6,West,Email,26,0,0,Thursday,3,0,287.54,1343.9399999999998,0,0.49967076409488054
ORD00000125,PROD00000125,USER00000125,2024-12-20,,Home,247.46,2,No Return,Not Returned,0.0,48,Male,City52,Gift Card,Next-Day,19.97,West,Email,58,1,0,Friday,12,0,227.49,2392.113333333333,0,0.49468708299552755
ORD00000126,PROD00000126,USER00000126,2023-01-14,,Home,255.71,2,No Return,Not Returned,0.0,57,Male,City76,Credit Card,Standard,7.64,North,Social Media,12,1,0,Saturday,1,0,248.07,511.42,1,0.48683395617855063
ORD00000127,PROD00000127,USER00000127,2024-03-03,,Books,172.02,1,No Return,Not Returned,0.0,46,Female,City11,Credit Card,Next-Day,2.75,East,Social Media,14,0,0,Sunday,3,0,169.27,200.69000000000003,1,0.4853333687975442
ORD00000128,PROD00000128,USER00000128,2023-12-01,,Clothing,170.05,2,No Return,Not Returned,0.0,23,Male,City56,Debit Card,Express,35.55,West,SEO,25,1,1,Friday,12,0,134.5,708.5416666666667,0,0.5242288182833903
ORD00000129,PROD00000129,USER00000129,2024-04-09,,Toys,314.35,3,No Return,Not Returned,0.0,22,Male,City3,Credit Card,Standard,15.81,Central,Referral,8,0,0,Tuesday,4,0,298.54,628.7,0,0.49420118363832605
ORD00000130,PROD00000130,USER00000130,2024-02-25,,Electronics,319.34,1,No Return,Not Returned,0.0,54,Male,City76,Gift Card,Next-Day,18.74,North,Social Media,43,1,0,Sunday,2,0,300.6,1144.3016666666667,1,0.48697463409136366
ORD00000131,PROD00000131,USER00000131,2024-05-24,2023-10-10,Books,219.29,2,Changed mind,Returned,-227.0,56,Male,City6,Credit Card,Express,32.59,East,Email,4,0,0,Friday,5,1,186.7,146.19333333333333,0,0.5216771188422537
ORD00000132,PROD00000132,USER00000132,2023-02-15,2024-09-03,Electronics,174.94,1,Defective,Returned,566.0,62,Female,City48,PayPal,Next-Day,22.43,South,Referral,28,1,0,Wednesday,2,1,152.51,408.1933333333333,0,0.505173044216713
ORD00000133,PROD00000133,USER00000133,2024-03-04,,Home,85.28,2,No Return,Not Returned,0.0,20,Female,City70,Credit Card,Express,1.55,North,Referral,7,1,0,Monday,3,0,83.73,99.49333333333334,0,0.49294786302078614
ORD00000134,PROD00000134,USER00000134,2023-01-25,2023-01-05,Books,18.83,1,Wrong item,Returned,-20.0,27,Male,City26,Gift Card,Standard,1.57,East,Email,10,0,0,Wednesday,1,1,17.259999999999998,15.691666666666666,0,0.4968117536739716
ORD00000135,PROD00000135,USER00000135,2024-05-31,2023-07-16,Electronics,291.09,4,Changed mind,Returned,-320.0,19,Female,City14,Debit Card,Express,8.37,West,Social Media,51,1,0,Friday,5,1,282.72,4948.53,0,0.49160688495536414
ORD00000136,PROD00000136,USER00000136,2023-01-23,2023-06-11,Toys,386.51,1,Wrong item,Returned,139.0,27,Male,City50,Credit Card,Standard,10.19,West,Email,57,0,0,Monday,1,1,376.32,1835.9225,0,0.46921428827772294
ORD00000137,PROD00000137,USER00000137,2024-07-17,2024-01-13,Electronics,285.21,4,Not as described,Returned,-186.0,32,Male,City44,Debit Card,Next-Day,40.21,South,Referral,58,1,0,Wednesday,7,1,245.0,5514.06,0,0.5313437291450234
ORD00000138,PROD00000138,USER00000138,2023-08-01,,Clothing,238.63,2,No Return,Not Returned,0.0,46,Female,City27,Credit Card,Express,20.89,South,Direct Traffic,36,1,1,Tuesday,8,0,217.74,1431.78,0,0.5000663553954323
ORD00000139,PROD00000139,USER00000139,2024-04-09,2023-10-13,Books,16.55,4,Changed mind,Returned,-179.0,21,Female,City32,Credit Card,Express,22.61,West,Direct Traffic,2,0,0,Tuesday,4,1,-6.059999999999999,11.033333333333331,0,0.5257950510293568
ORD00000140,PROD00000140,USER00000140,2024-10-09,2023-10-15,Home,161.94,5,Changed mind,Returned,-360.0,68,Female,City61,Gift Card,Standard,35.96,West,SEO,26,1,0,Wednesday,10,1,125.98,1754.35,0,0.5299659592356135
ORD00000141,PROD00000141,USER00000141,2023-07-29,2024-05-13,Clothing,173.42,1,Wrong item,Returned,289.0,33,Female,City34,Gift Card,Express,26.04,East,Email,53,1,1,Saturday,7,1,147.38,765.9383333333333,1,0.5022279681053464
ORD00000142,PROD00000142,USER00000142,2023-10-17,,Electronics,199.13,4,No Return,Not Returned,0.0,50,Female,City17,Credit Card,Express,4.82,Central,Email,50,1,0,Tuesday,10,0,194.31,3318.833333333333,0,0.4872722556183724
ORD00000143,PROD00000143,USER00000143,2023-01-01,,Electronics,219.56,1,No Return,Not Returned,0.0,24,Female,City11,Debit Card,Standard,1.05,East,SEO,14,1,0,Sunday,1,0,218.51,256.15333333333336,1,0.4796915739389198
ORD00000144,PROD00000144,USER00000144,2024-08-03,2024-05-16,Toys,288.71,3,Defective,Returned,-79.0,60,Male,City57,Credit Card,Express,42.11,South,SEO,58,0,0,Saturday,8,1,246.6,4186.294999999999,1,0.5270941788243166
ORD00000145,PROD00000145,USER00000145,2023-10-10,,Clothing,66.65,2,No Return,Not Returned,0.0,58,Female,City90,PayPal,Express,38.8,East,SEO,16,1,1,Tuesday,10,0,27.85000000000001,177.73333333333335,0,0.5372939086216771
ORD00000146,PROD00000146,USER00000146,2024-10-12,,Clothing,328.09,3,No Return,Not Returned,0.0,59,Female,City29,Gift Card,Next-Day,8.73,West,Referral,54,1,1,Saturday,10,0,319.36,4429.215,1,0.4854949663343927
ORD00000147,PROD00000147,USER00000147,2024-12-18,,Clothing,222.62,3,No Return,Not Returned,0.0,53,Female,City79,PayPal,Express,10.03,West,Email,43,1,1,Wednesday,12,0,212.59,2393.165,0,0.48997530274582674
ORD00000148,PROD00000148,USER00000148,2024-10-27,,Toys,404.5,1,No Return,Not Returned,0.0,31,Female,City77,Gift Card,Express,44.89,West,Referral,42,0,1,Sunday,10,0,359.61,1415.75,1,0.5139545586776304
ORD00000149,PROD00000149,USER00000149,2024-10-15,,Toys,438.43,4,No Return,Not Returned,0.0,32,Male,City12,Credit Card,Express,26.75,Central,SEO,17,0,0,Tuesday,10,0,411.68,2484.436666666667,0,0.503178939705088
ORD00000150,PROD00000150,USER00000150,2024-09-01,2023-02-23,Books,402.79,2,Wrong item,Returned,-556.0,23,Female,City37,PayPal,Next-Day,2.22,Central,Email,46,0,0,Sunday,9,1,400.57,3088.056666666667,1,0.4680772926042495
ORD00000151,PROD00000151,USER00000151,2023-10-01,,Toys,140.06,1,No Return,Not Returned,0.0,42,Male,City40,Gift Card,Next-Day,33.08,West,Referral,22,0,0,Sunday,10,0,106.98,256.77666666666664,1,0.5225466553353809
ORD00000152,PROD00000152,USER00000152,2024-07-19,,Home,255.92,1,No Return,Not Returned,0.0,18,Female,City81,Debit Card,Standard,33.02,North,Referral,4,1,0,Friday,7,0,222.9,85.30666666666666,0,0.518980793022741
ORD00000153,PROD00000153,USER00000153,2024-10-20,2023-02-06,Clothing,444.83,1,Defective,Returned,-622.0,20,Female,City2,PayPal,Express,26.84,East,SEO,19,1,1,Sunday,10,1,417.99,704.3141666666667,1,0.4935848617647905
ORD00000154,PROD00000154,USER00000154,2024-08-07,,Electronics,27.23,3,No Return,Not Returned,0.0,42,Male,City56,Credit Card,Express,49.27,West,Email,2,1,0,Wednesday,8,0,-22.040000000000003,13.614999999999998,0,0.5575415198468617
ORD00000155,PROD00000155,USER00000155,2024-06-27,2023-01-29,Books,332.49,4,Changed mind,Returned,-515.0,66,Female,City43,Credit Card,Express,34.21,South,SEO,39,0,0,Thursday,6,1,298.28000000000003,4322.37,0,0.5215064465353816
ORD00000156,PROD00000156,USER00000156,2024-02-01,,Home,469.69,5,No Return,Not Returned,0.0,28,Female,City26,Gift Card,Express,22.43,East,Email,9,1,0,Thursday,2,0,447.26,1761.3375,0,0.494863170307479
ORD00000157,PROD00000157,USER00000157,2024-06-26,,Books,31.93,5,No Return,Not Returned,0.0,40,Male,City94,Debit Card,Standard,5.75,North,Direct Traffic,60,0,0,Wednesday,6,0,26.18,798.25,0,0.486223783955644
ORD00000158,PROD00000158,USER00000158,2023-07-08,,Books,24.41,5,No Return,Not Returned,0.0,69,Male,City4,Credit Card,Next-Day,22.26,Central,Social Media,19,0,0,Saturday,7,0,2.1499999999999986,193.2458333333333,1,0.5193434635828478
ORD00000159,PROD00000159,USER00000159,2023-09-15,2024-08-25,Clothing,217.79,4,Defective,Returned,345.0,40,Male,City62,PayPal,Express,34.27,Central,Social Media,16,1,1,Friday,9,1,183.52,1161.5466666666666,0,0.5242723443132475
ORD00000160,PROD00000160,USER00000160,2023-11-04,2024-09-28,Clothing,434.66,2,Not as described,Returned,329.0,19,Female,City81,Debit Card,Standard,49.39,North,Social Media,54,1,1,Saturday,11,1,385.27,3911.94,1,0.524492145585344
ORD00000161,PROD00000161,USER00000161,2024-04-30,,Books,32.48,2,No Return,Not Returned,0.0,57,Female,City47,Gift Card,Standard,9.27,Central,SEO,25,0,0,Tuesday,4,0,23.21,135.33333333333334,0,0.5002407285432408
ORD00000162,PROD00000162,USER00000162,2024-07-06,2023-03-18,Toys,231.11,5,Changed mind,Returned,-476.0,40,Female,City6,Credit Card,Next-Day,21.38,East,Direct Traffic,48,0,0,Saturday,7,1,209.73,4622.200000000001,1,0.5119839467773837
ORD00000163,PROD00000163,USER00000163,2023-04-27,2024-09-14,Toys,291.43,4,Defective,Returned,506.0,22,Male,City73,PayPal,Express,8.13,South,Email,18,0,0,Thursday,4,1,283.3,1748.58,0,0.48823015973384587
ORD00000164,PROD00000164,USER00000164,2024-06-02,2024-10-02,Electronics,128.65,1,Changed mind,Returned,122.0,37,Female,City62,Debit Card,Next-Day,1.9,Central,Referral,23,1,0,Sunday,6,1,126.75,246.57916666666668,1,0.4846920188375366
ORD00000165,PROD00000165,USER00000165,2023-10-01,2024-08-01,Books,396.48,5,Wrong item,Returned,305.0,69,Male,City36,Debit Card,Express,39.19,East,Email,53,0,0,Sunday,10,1,357.29,8755.6,1,0.5383069686963095
ORD00000166,PROD00000166,USER00000166,2023-03-14,,Books,300.03,1,No Return,Not Returned,0.0,42,Male,City90,Credit Card,Next-Day,46.37,East,Referral,21,0,0,Tuesday,3,0,253.66,525.0525,0,0.5276706575321264
ORD00000167,PROD00000167,USER00000167,2024-11-16,2023-11-30,Books,324.85,5,Defective,Returned,-352.0,51,Female,City66,Debit Card,Express,20.53,South,Email,11,0,0,Saturday,11,1,304.32000000000005,1488.8958333333333,1,0.5021347548403831
ORD00000168,PROD00000168,USER00000168,2023-09-01,,Toys,443.71,3,No Return,Not Returned,0.0,19,Female,City96,Credit Card,Express,46.28,Central,Direct Traffic,39,0,1,Friday,9,0,397.43,4326.1725,0,0.5274167381454771
ORD00000169,PROD00000169,USER00000169,2024-03-19,2023-06-06,Books,458.16,5,Defective,Returned,-287.0,24,Female,City58,PayPal,Express,5.2,West,Referral,41,0,0,Tuesday,3,1,452.96,7826.900000000001,0,0.4915928888139472
ORD00000170,PROD00000170,USER00000170,2023-12-01,2024-05-09,Clothing,118.2,5,Changed mind,Returned,160.0,32,Male,City93,Gift Card,Standard,43.34,East,SEO,4,1,1,Friday,12,1,74.86,197.0,0,0.5432018225501508
ORD00000171,PROD00000171,USER00000171,2023-12-17,2024-07-02,Home,138.23,2,Wrong item,Returned,198.0,28,Female,City95,PayPal,Express,42.31,East,Email,25,1,0,Sunday,12,1,95.92,575.9583333333334,1,0.5344358310872843
ORD00000172,PROD00000172,USER00000172,2024-08-26,2024-11-14,Toys,47.05,3,Not as described,Returned,80.0,43,Female,City29,Gift Card,Express,45.62,West,Email,32,0,0,Monday,8,1,1.4299999999999995,376.3999999999999,0,0.5422839984547482
ORD00000173,PROD00000173,USER00000173,2023-06-05,2024-09-28,Toys,9.03,5,Not as described,Returned,481.0,39,Male,City35,Credit Card,Standard,37.1,Central,Referral,30,0,0,Monday,6,1,-28.07,112.875,0,0.5343875503768156
ORD00000174,PROD00000174,USER00000174,2024-02-25,,Toys,143.73,2,No Return,Not Returned,0.0,49,Female,City21,PayPal,Next-Day,7.07,Central,SEO,45,0,0,Sunday,2,0,136.66,1077.975,1,0.48568631649650684
ORD00000175,PROD00000175,USER00000175,2024-09-10,2024-01-24,Clothing,381.39,1,Changed mind,Returned,-230.0,24,Female,City75,Debit Card,Next-Day,45.86,South,SEO,59,1,1,Tuesday,9,1,335.53,1875.1675,0,0.5129536495088866
ORD00000176,PROD00000176,USER00000176,2024-08-26,,Electronics,140.05,5,No Return,Not Returned,0.0,67,Female,City73,PayPal,Next-Day,22.06,South,Direct Traffic,26,1,0,Monday,8,0,117.99,1517.2083333333333,0,0.5135232820726029
ORD00000177,PROD00000177,USER00000177,2024-07-18,,Toys,326.97,4,No Return,Not Returned,0.0,26,Female,City61,PayPal,Next-Day,17.41,West,SEO,57,0,0,Thursday,7,0,309.56,6212.43,0,0.5036315120516776
ORD00000178,PROD00000178,USER00000178,2023-04-05,,Books,130.9,2,No Return,Not Returned,0.0,59,Male,City71,Gift Card,Express,14.17,Central,SEO,36,0,0,Wednesday,4,0,116.73,785.4000000000001,0,0.4973893685488846
ORD00000179,PROD00000179,USER00000179,2024-01-12,2023-01-04,Electronics,80.81,5,Not as described,Returned,-373.0,61,Male,City23,Gift Card,Standard,30.75,North,SEO,51,1,0,Friday,1,1,50.06,1717.2125,0,0.5207314215528831
ORD00000180,PROD00000180,USER00000180,2023-05-20,,Clothing,233.21,1,No Return,Not Returned,0.0,54,Female,City39,Debit Card,Standard,2.79,South,Social Media,34,1,1,Saturday,5,0,230.42,660.7616666666668,1,0.47530547857815664
ORD00000181,PROD00000181,USER00000181,2024-09-22,2023-10-05,Electronics,244.32,5,Not as described,Returned,-353.0,56,Female,City40,PayPal,Standard,27.21,West,Direct Traffic,9,1,0,Sunday,9,1,217.11,916.2,1,0.5148603096940475
ORD00000182,PROD00000182,USER00000182,2023-10-31,2024-09-25,Clothing,69.89,4,Wrong item,Returned,330.0,41,Male,City27,Credit Card,Express,32.4,South,Email,12,1,1,Tuesday,10,1,37.49,279.56,0,0.5311386449785093
ORD00000183,PROD00000183,USER00000183,2023-03-31,2023-10-26,Toys,340.06,3,Not as described,Returned,209.0,56,Female,City92,Credit Card,Next-Day,27.27,East,Referral,2,0,0,Friday,3,1,312.79,170.03,0,0.506269332685238
ORD00000184,PROD00000184,USER00000184,2023-11-17,2023-06-17,Toys,191.81,4,Changed mind,Returned,-153.0,34,Female,City79,Debit Card,Express,7.94,West,Email,38,0,0,Friday,11,1,183.87,2429.593333333333,0,0.49188712691779846
ORD00000185,PROD00000185,USER00000185,2023-12-20,,Books,488.64,4,No Return,Not Returned,0.0,25,Male,City100,Gift Card,Standard,17.8,West,Direct Traffic,5,0,0,Wednesday,12,0,470.84,814.4,0,0.48461211980071134
ORD00000186,PROD00000186,USER00000186,2024-05-31,2023-04-26,Clothing,360.81,3,Wrong item,Returned,-401.0,61,Male,City10,PayPal,Next-Day,49.0,West,Referral,5,1,1,Friday,5,1,311.81,451.0125000000001,0,0.531545444011963
ORD00000187,PROD00000187,USER00000187,2024-09-10,2024-03-09,Home,142.79,1,Not as described,Returned,-185.0,56,Male,City6,PayPal,Next-Day,19.22,East,Direct Traffic,52,1,0,Tuesday,9,1,123.57,618.7566666666665,0,0.49597815260110517
ORD00000188,PROD00000188,USER00000188,2023-07-26,2024-03-24,Clothing,356.89,2,Defective,Returned,242.0,36,Female,City33,Debit Card,Standard,32.57,North,SEO,22,1,1,Wednesday,7,1,324.32,1308.5966666666666,0,0.5094915117436966
ORD00000189,PROD00000189,USER00000189,2024-10-08,,Clothing,406.41,1,No Return,Not Returned,0.0,36,Male,City66,Debit Card,Express,49.99,South,Referral,5,1,1,Tuesday,10,0,356.42,169.3375,0,0.5277699871597377
ORD00000190,PROD00000190,USER00000190,2023-02-22,,Books,55.35,3,No Return,Not Returned,0.0,62,Female,City45,Debit Card,Express,30.11,North,SEO,59,0,0,Wednesday,2,0,25.24,816.4125000000001,0,0.5147733704923985
ORD00000191,PROD00000191,USER00000191,2023-12-08,2023-04-02,Toys,323.29,1,Not as described,Returned,-250.0,55,Male,City61,Gift Card,Express,40.46,West,Email,4,0,0,Friday,12,1,282.83000000000004,107.76333333333334,0,0.5228096817323725
ORD00000192,PROD00000192,USER00000192,2024-09-23,,Clothing,178.98,4,No Return,Not Returned,0.0,27,Male,City43,Credit Card,Next-Day,21.41,South,Email,9,1,1,Monday,9,0,157.57,536.9399999999999,0,0.5111927753110279
ORD00000193,PROD00000193,USER00000193,2024-04-06,,Home,482.75,3,No Return,Not Returned,0.0,32,Female,City40,Credit Card,Standard,42.34,West,Referral,29,1,1,Saturday,4,0,440.41,3499.9375,1,0.5191956127776429
ORD00000194,PROD00000194,USER00000194,2024-01-08,2023-05-10,Clothing,136.22,2,Wrong item,Returned,-243.0,20,Female,City4,Credit Card,Express,25.96,Central,Referral,22,1,1,Monday,1,1,110.26,499.4733333333333,0,0.5152717292182233
ORD00000195,PROD00000195,USER00000195,2023-07-14,,Home,182.01,4,No Return,Not Returned,0.0,24,Male,City14,PayPal,Next-Day,27.82,West,Direct Traffic,27,1,0,Friday,7,0,154.19,1638.09,0,0.5174388025135732
ORD00000196,PROD00000196,USER00000196,2024-04-10,2023-05-26,Electronics,6.5,5,Wrong item,Returned,-320.0,51,Male,City74,Credit Card,Express,23.83,Central,Direct Traffic,10,1,0,Wednesday,4,1,-17.33,27.083333333333336,0,0.525247154354766
ORD00000197,PROD00000197,USER00000197,2023-01-28,,Electronics,124.46,4,No Return,Not Returned,0.0,63,Male,City69,Debit Card,Standard,49.97,West,SEO,16,1,0,Saturday,1,0,74.49,663.7866666666666,1,0.5486031644189041
ORD00000198,PROD00000198,USER00000198,2024-02-08,,Home,13.04,5,No Return,Not Returned,0.0,44,Female,City32,Credit Card,Next-Day,32.34,West,Referral,42,1,0,Thursday,2,0,-19.300000000000004,228.2,0,0.5243793327541985
ORD00000199,PROD00000199,USER00000199,2023-06-04,,Home,252.78,1,No Return,Not Returned,0.0,45,Male,City6,Gift Card,Standard,18.98,East,Email,42,1,0,Sunday,6,0,233.8,884.73,1,0.4917611322286632
ORD00000200,PROD00000200,USER00000200,2024-06-24,,Clothing,82.57,5,No Return,Not Returned,0.0,62,Female,City75,Credit Card,Next-Day,44.8,South,Direct Traffic,51,1,1,Monday,6,0,37.77,1754.6125,0,0.5380019759108952
ORD00000201,PROD00000201,USER00000201,2023-06-05,,Electronics,47.64,1,No Return,Not Returned,0.0,19,Male,City93,Gift Card,Next-Day,33.04,East,Direct Traffic,10,1,0,Monday,6,0,14.6,39.7,0,0.53330567613097
ORD00000202,PROD00000202,USER00000202,2024-10-10,,Electronics,323.61,2,No Return,Not Returned,0.0,33,Female,City21,Credit Card,Express,9.07,Central,Email,6,1,0,Thursday,10,0,314.54,323.61,0,0.4844582252871429
ORD00000203,PROD00000203,USER00000203,2024-04-14,,Clothing,325.87,4,No Return,Not Returned,0.0,60,Male,City26,Credit Card,Express,27.15,East,Direct Traffic,49,1,1,Sunday,4,0,298.72,5322.543333333333,1,0.514421945588518
ORD00000204,PROD00000204,USER00000204,2023-04-25,2024-06-19,Clothing,362.81,5,Not as described,Returned,421.0,37,Male,City12,Gift Card,Express,21.11,Central,SEO,5,1,1,Tuesday,4,1,341.7,755.8541666666666,0,0.49853962201054003
ORD00000205,PROD00000205,USER00000205,2024-12-28,,Home,317.9,4,No Return,Not Returned,0.0,68,Male,City98,Credit Card,Next-Day,29.84,South,Referral,58,1,0,Saturday,12,0,288.06,6146.066666666666,1,0.5189676380255969
ORD00000206,PROD00000206,USER00000206,2024-08-27,,Toys,419.62,1,No Return,Not Returned,0.0,19,Male,City93,PayPal,Standard,40.75,East,Email,6,0,1,Tuesday,8,0,378.87,209.81,0,0.5151726545520308
